WN1,WN2,WN3,WN4,WN5,WN6,WN7,WN8,WN9,WN10,WN11,WN12,WN13,WN14,WN15,WN16,WN17,WN18,WN19,WN20,WN21,WN22,WN23,WN24,WN25,WN26,WN27,WN28,WN29,WN30,WN31,WN32,WN33,WN34,WN35,WN36,WN37,WN38,WN39,WN40,WN41,WN42,WN43,WN44,WN45,WN46,WN47,WN48,WN49,WN50,WN51,WN52,WN53,WN54,WN55,WN56,WN57,WN58,WN59,WN60,WN61,WN62,WN63,WN64,WN65,WN66,WN67,WN68,WN69,WN70,WN71,WN72,WN73,WN74,WN75,WN76,WN77,WN78,WN79,WN80,WN81,WN82,WN83,WN84,WN85,WN86,WN87,WN88,WN89,WN90,WN91,WN92,WN93,WN94,WN95,WN96,WN97,WN98,WN99,WN100,WN101,WN102,WN103,WN104,WN105,WN106,WN107,WN108,WN109,WN110,WN111,WN112,WN113,WN114,WN115,WN116,WN117,WN118,WN119,WN120,WN121,WN122,WN123,WN124,WN125,WN126,WN127,WN128,WN129,WN130,WN131,WN132,WN133,WN134,WN135,WN136,WN137,WN138,WN139,WN140,WN141,WN142,WN143,WN144,WN145,WN146,WN147,WN148,WN149,WN150,WN151,WN152,WN153,WN154,WN155,WN156,WN157,WN158,WN159,WN160,WN161,WN162,WN163,WN164,WN165,WN166,WN167,WN168,WN169,WN170,WN171,WN172,WN173,WN174,WN175,WN176,WN177,WN178,WN179,WN180,WN181,WN182,WN183,WN184,WN185,WN186,WN187,WN188,WN189,WN190,WN191,WN192,WN193,WN194,WN195,WN196,WN197,WN198,WN199,WN200,WN201,WN202,WN203,WN204,WN205,WN206,WN207,WN208,WN209,WN210,WN211,WN212,WN213,WN214,WN215,WN216,WN217,WN218,WN219,WN220,WN221,WN222,WN223,WN224,Label
0.70816,0.77537,0.80486,0.80248,0.77405,0.72541,0.66387,0.59147,0.51811,0.45212,0.3978,0.35605,0.32608,0.30394,0.28654,0.27295,0.26232,0.25458,0.24911,0.24508,0.24202,0.239,0.23512,0.23052,0.22547,0.21977,0.21398,0.20906,0.20461,0.20094,0.19852,0.19673,0.19543,0.19508,0.1953,0.19551,0.19592,0.19688,0.19783,0.19854,0.19932,0.20032,0.20159,0.20294,0.20437,0.20605,0.20811,0.21039,0.21264,0.21484,0.21735,0.22024,0.2232,0.22615,0.22935,0.23292,0.23675,0.24081,0.24529,0.24994,0.25465,0.25954,0.26463,0.26981,0.70816,0.77537,0.80486,0.80248,0.77405,0.72541,0.66387,0.59147,0.51811,0.45212,0.3978,0.35605,0.32608,0.30394,0.28654,0.27295,0.26232,0.25458,0.24911,0.24508,0.24202,0.239,0.23512,0.23052,0.22547,0.21977,0.21398,0.20906,0.20461,0.20094,0.19852,0.19673,0.19543,0.19508,0.1953,0.19551,0.19592,0.19688,0.19783,0.19854,0.19932,0.20032,0.20159,0.20294,0.20437,0.20605,0.20811,0.21039,0.21264,0.21484,0.21735,0.22024,0.2232,0.22615,0.22935,0.23292,0.23675,0.24081,0.24529,0.24994,0.25465,0.25954,0.26463,0.26981,0.70816,0.77537,0.80486,0.80248,0.77405,0.72541,0.66387,0.59147,0.51811,0.45212,0.3978,0.35605,0.32608,0.30394,0.28654,0.27295,0.26232,0.25458,0.24911,0.24508,0.24202,0.239,0.23512,0.23052,0.22547,0.21977,0.21398,0.20906,0.20461,0.20094,0.19852,0.19673,0.19543,0.19508,0.1953,0.19551,0.19592,0.19688,0.19783,0.19854,0.19932,0.20032,0.20159,0.20294,0.20437,0.20605,0.20811,0.21039,0.21264,0.21484,0.21735,0.22024,0.2232,0.22615,0.22935,0.23292,0.23675,0.24081,0.24529,0.24994,0.25465,0.25954,0.26463,0.26981,0.70816,0.77537,0.80486,0.80248,0.77405,0.72541,0.66387,0.59147,0.51811,0.45212,0.3978,0.35605,0.32608,0.30394,0.28654,0.27295,0.26232,0.25458,0.24911,0.24508,0.24202,0.239,0.23512,0.23052,0.22547,0.21977,0.21398,0.20906,0.20461,0.20094,0.19852,0.19673,9
0.69862,0.76121,0.78691,0.78155,0.75098,0.70103,0.63897,0.56746,0.49541,0.431,0.37786,0.33713,0.30746,0.28587,0.26908,0.25582,0.24547,0.23791,0.2324,0.22816,0.22485,0.22173,0.21775,0.21314,0.20811,0.20221,0.1964,0.19156,0.18703,0.18335,0.18095,0.17922,0.17791,0.17749,0.17768,0.17773,0.1782,0.17928,0.18032,0.18113,0.18199,0.18308,0.18434,0.18568,0.18709,0.18862,0.19064,0.19287,0.19493,0.19693,0.19934,0.20211,0.20493,0.2078,0.21096,0.21439,0.21807,0.22202,0.22628,0.23081,0.23541,0.24012,0.24508,0.25014,0.69862,0.76121,0.78691,0.78155,0.75098,0.70103,0.63897,0.56746,0.49541,0.431,0.37786,0.33713,0.30746,0.28587,0.26908,0.25582,0.24547,0.23791,0.2324,0.22816,0.22485,0.22173,0.21775,0.21314,0.20811,0.20221,0.1964,0.19156,0.18703,0.18335,0.18095,0.17922,0.17791,0.17749,0.17768,0.17773,0.1782,0.17928,0.18032,0.18113,0.18199,0.18308,0.18434,0.18568,0.18709,0.18862,0.19064,0.19287,0.19493,0.19693,0.19934,0.20211,0.20493,0.2078,0.21096,0.21439,0.21807,0.22202,0.22628,0.23081,0.23541,0.24012,0.24508,0.25014,0.69862,0.76121,0.78691,0.78155,0.75098,0.70103,0.63897,0.56746,0.49541,0.431,0.37786,0.33713,0.30746,0.28587,0.26908,0.25582,0.24547,0.23791,0.2324,0.22816,0.22485,0.22173,0.21775,0.21314,0.20811,0.20221,0.1964,0.19156,0.18703,0.18335,0.18095,0.17922,0.17791,0.17749,0.17768,0.17773,0.1782,0.17928,0.18032,0.18113,0.18199,0.18308,0.18434,0.18568,0.18709,0.18862,0.19064,0.19287,0.19493,0.19693,0.19934,0.20211,0.20493,0.2078,0.21096,0.21439,0.21807,0.22202,0.22628,0.23081,0.23541,0.24012,0.24508,0.25014,0.69862,0.76121,0.78691,0.78155,0.75098,0.70103,0.63897,0.56746,0.49541,0.431,0.37786,0.33713,0.30746,0.28587,0.26908,0.25582,0.24547,0.23791,0.2324,0.22816,0.22485,0.22173,0.21775,0.21314,0.20811,0.20221,0.1964,0.19156,0.18703,0.18335,0.18095,0.17922,9
0.68708,0.75185,0.78012,0.77747,0.74949,0.70179,0.64121,0.56982,0.49721,0.43226,0.37803,0.33647,0.30621,0.28419,0.26679,0.25326,0.24251,0.23482,0.2295,0.22542,0.22198,0.21857,0.2144,0.20971,0.20467,0.19887,0.19314,0.18838,0.18394,0.18027,0.17778,0.176,0.17471,0.17433,0.17453,0.1747,0.17522,0.17625,0.17724,0.17805,0.1789,0.18006,0.18128,0.18264,0.18407,0.18581,0.18796,0.19033,0.19261,0.19485,0.19741,0.20033,0.20326,0.20622,0.20943,0.213,0.21686,0.22106,0.2256,0.23029,0.23503,0.23992,0.2451,0.25023,0.68708,0.75185,0.78012,0.77747,0.74949,0.70179,0.64121,0.56982,0.49721,0.43226,0.37803,0.33647,0.30621,0.28419,0.26679,0.25326,0.24251,0.23482,0.2295,0.22542,0.22198,0.21857,0.2144,0.20971,0.20467,0.19887,0.19314,0.18838,0.18394,0.18027,0.17778,0.176,0.17471,0.17433,0.17453,0.1747,0.17522,0.17625,0.17724,0.17805,0.1789,0.18006,0.18128,0.18264,0.18407,0.18581,0.18796,0.19033,0.19261,0.19485,0.19741,0.20033,0.20326,0.20622,0.20943,0.213,0.21686,0.22106,0.2256,0.23029,0.23503,0.23992,0.2451,0.25023,0.68708,0.75185,0.78012,0.77747,0.74949,0.70179,0.64121,0.56982,0.49721,0.43226,0.37803,0.33647,0.30621,0.28419,0.26679,0.25326,0.24251,0.23482,0.2295,0.22542,0.22198,0.21857,0.2144,0.20971,0.20467,0.19887,0.19314,0.18838,0.18394,0.18027,0.17778,0.176,0.17471,0.17433,0.17453,0.1747,0.17522,0.17625,0.17724,0.17805,0.1789,0.18006,0.18128,0.18264,0.18407,0.18581,0.18796,0.19033,0.19261,0.19485,0.19741,0.20033,0.20326,0.20622,0.20943,0.213,0.21686,0.22106,0.2256,0.23029,0.23503,0.23992,0.2451,0.25023,0.68708,0.75185,0.78012,0.77747,0.74949,0.70179,0.64121,0.56982,0.49721,0.43226,0.37803,0.33647,0.30621,0.28419,0.26679,0.25326,0.24251,0.23482,0.2295,0.22542,0.22198,0.21857,0.2144,0.20971,0.20467,0.19887,0.19314,0.18838,0.18394,0.18027,0.17778,0.176,9
0.70236,0.76863,0.79733,0.79434,0.76555,0.71684,0.65577,0.58445,0.51194,0.44702,0.39324,0.35212,0.32213,0.30002,0.2829,0.26965,0.25939,0.25194,0.24651,0.24236,0.23886,0.23539,0.23113,0.22643,0.2215,0.21576,0.21001,0.20524,0.20082,0.19712,0.19459,0.19269,0.19125,0.19083,0.19098,0.19101,0.19141,0.19242,0.19344,0.19415,0.19483,0.19577,0.19691,0.19821,0.1996,0.20115,0.20318,0.20551,0.20773,0.20992,0.21241,0.2153,0.21822,0.22118,0.22433,0.22775,0.23149,0.23556,0.23998,0.2446,0.24929,0.2541,0.25916,0.26432,0.70236,0.76863,0.79733,0.79434,0.76555,0.71684,0.65577,0.58445,0.51194,0.44702,0.39324,0.35212,0.32213,0.30002,0.2829,0.26965,0.25939,0.25194,0.24651,0.24236,0.23886,0.23539,0.23113,0.22643,0.2215,0.21576,0.21001,0.20524,0.20082,0.19712,0.19459,0.19269,0.19125,0.19083,0.19098,0.19101,0.19141,0.19242,0.19344,0.19415,0.19483,0.19577,0.19691,0.19821,0.1996,0.20115,0.20318,0.20551,0.20773,0.20992,0.21241,0.2153,0.21822,0.22118,0.22433,0.22775,0.23149,0.23556,0.23998,0.2446,0.24929,0.2541,0.25916,0.26432,0.70236,0.76863,0.79733,0.79434,0.76555,0.71684,0.65577,0.58445,0.51194,0.44702,0.39324,0.35212,0.32213,0.30002,0.2829,0.26965,0.25939,0.25194,0.24651,0.24236,0.23886,0.23539,0.23113,0.22643,0.2215,0.21576,0.21001,0.20524,0.20082,0.19712,0.19459,0.19269,0.19125,0.19083,0.19098,0.19101,0.19141,0.19242,0.19344,0.19415,0.19483,0.19577,0.19691,0.19821,0.1996,0.20115,0.20318,0.20551,0.20773,0.20992,0.21241,0.2153,0.21822,0.22118,0.22433,0.22775,0.23149,0.23556,0.23998,0.2446,0.24929,0.2541,0.25916,0.26432,0.70236,0.76863,0.79733,0.79434,0.76555,0.71684,0.65577,0.58445,0.51194,0.44702,0.39324,0.35212,0.32213,0.30002,0.2829,0.26965,0.25939,0.25194,0.24651,0.24236,0.23886,0.23539,0.23113,0.22643,0.2215,0.21576,0.21001,0.20524,0.20082,0.19712,0.19459,0.19269,9
0.69923,0.76816,0.79943,0.79883,0.77217,0.72526,0.66578,0.5944,0.52248,0.45745,0.4034,0.36176,0.3315,0.30919,0.29157,0.27798,0.26718,0.25909,0.25349,0.2489,0.24516,0.24167,0.23761,0.2331,0.22815,0.22253,0.21661,0.21169,0.20712,0.20329,0.20057,0.19861,0.19712,0.19679,0.19697,0.19701,0.19723,0.19805,0.19893,0.19955,0.2002,0.20114,0.20239,0.20385,0.20524,0.2069,0.20893,0.21126,0.21354,0.21579,0.21829,0.22121,0.22428,0.22731,0.23049,0.23406,0.23783,0.242,0.24658,0.25136,0.25621,0.26121,0.26635,0.27164,0.69923,0.76816,0.79943,0.79883,0.77217,0.72526,0.66578,0.5944,0.52248,0.45745,0.4034,0.36176,0.3315,0.30919,0.29157,0.27798,0.26718,0.25909,0.25349,0.2489,0.24516,0.24167,0.23761,0.2331,0.22815,0.22253,0.21661,0.21169,0.20712,0.20329,0.20057,0.19861,0.19712,0.19679,0.19697,0.19701,0.19723,0.19805,0.19893,0.19955,0.2002,0.20114,0.20239,0.20385,0.20524,0.2069,0.20893,0.21126,0.21354,0.21579,0.21829,0.22121,0.22428,0.22731,0.23049,0.23406,0.23783,0.242,0.24658,0.25136,0.25621,0.26121,0.26635,0.27164,0.69923,0.76816,0.79943,0.79883,0.77217,0.72526,0.66578,0.5944,0.52248,0.45745,0.4034,0.36176,0.3315,0.30919,0.29157,0.27798,0.26718,0.25909,0.25349,0.2489,0.24516,0.24167,0.23761,0.2331,0.22815,0.22253,0.21661,0.21169,0.20712,0.20329,0.20057,0.19861,0.19712,0.19679,0.19697,0.19701,0.19723,0.19805,0.19893,0.19955,0.2002,0.20114,0.20239,0.20385,0.20524,0.2069,0.20893,0.21126,0.21354,0.21579,0.21829,0.22121,0.22428,0.22731,0.23049,0.23406,0.23783,0.242,0.24658,0.25136,0.25621,0.26121,0.26635,0.27164,0.69923,0.76816,0.79943,0.79883,0.77217,0.72526,0.66578,0.5944,0.52248,0.45745,0.4034,0.36176,0.3315,0.30919,0.29157,0.27798,0.26718,0.25909,0.25349,0.2489,0.24516,0.24167,0.23761,0.2331,0.22815,0.22253,0.21661,0.21169,0.20712,0.20329,0.20057,0.19861,9
0.6914,0.75551,0.78326,0.78028,0.7522,0.70466,0.64491,0.57432,0.50288,0.43859,0.38539,0.34445,0.31436,0.29231,0.27525,0.26201,0.25166,0.24403,0.23861,0.23437,0.23079,0.22712,0.22261,0.21784,0.21273,0.20684,0.20107,0.19628,0.19192,0.18826,0.1857,0.18372,0.18224,0.18182,0.18195,0.18188,0.1822,0.18306,0.18396,0.18463,0.18535,0.1863,0.18745,0.18874,0.19015,0.1917,0.19374,0.19602,0.19819,0.20036,0.2029,0.20575,0.20859,0.21149,0.21462,0.21803,0.22176,0.22577,0.23014,0.23475,0.23944,0.24425,0.24932,0.25448,0.6914,0.75551,0.78326,0.78028,0.7522,0.70466,0.64491,0.57432,0.50288,0.43859,0.38539,0.34445,0.31436,0.29231,0.27525,0.26201,0.25166,0.24403,0.23861,0.23437,0.23079,0.22712,0.22261,0.21784,0.21273,0.20684,0.20107,0.19628,0.19192,0.18826,0.1857,0.18372,0.18224,0.18182,0.18195,0.18188,0.1822,0.18306,0.18396,0.18463,0.18535,0.1863,0.18745,0.18874,0.19015,0.1917,0.19374,0.19602,0.19819,0.20036,0.2029,0.20575,0.20859,0.21149,0.21462,0.21803,0.22176,0.22577,0.23014,0.23475,0.23944,0.24425,0.24932,0.25448,0.6914,0.75551,0.78326,0.78028,0.7522,0.70466,0.64491,0.57432,0.50288,0.43859,0.38539,0.34445,0.31436,0.29231,0.27525,0.26201,0.25166,0.24403,0.23861,0.23437,0.23079,0.22712,0.22261,0.21784,0.21273,0.20684,0.20107,0.19628,0.19192,0.18826,0.1857,0.18372,0.18224,0.18182,0.18195,0.18188,0.1822,0.18306,0.18396,0.18463,0.18535,0.1863,0.18745,0.18874,0.19015,0.1917,0.19374,0.19602,0.19819,0.20036,0.2029,0.20575,0.20859,0.21149,0.21462,0.21803,0.22176,0.22577,0.23014,0.23475,0.23944,0.24425,0.24932,0.25448,0.6914,0.75551,0.78326,0.78028,0.7522,0.70466,0.64491,0.57432,0.50288,0.43859,0.38539,0.34445,0.31436,0.29231,0.27525,0.26201,0.25166,0.24403,0.23861,0.23437,0.23079,0.22712,0.22261,0.21784,0.21273,0.20684,0.20107,0.19628,0.19192,0.18826,0.1857,0.18372,9
0.68809,0.75527,0.78505,0.78326,0.75571,0.7082,0.64828,0.57726,0.50562,0.44154,0.3883,0.34698,0.31723,0.29489,0.2776,0.2639,0.25316,0.24537,0.23995,0.2358,0.23216,0.22863,0.22421,0.21923,0.21406,0.20805,0.20209,0.1971,0.19253,0.1887,0.18604,0.18406,0.1825,0.18197,0.18202,0.18199,0.18235,0.18316,0.18402,0.18465,0.18528,0.18628,0.18733,0.18859,0.18992,0.19158,0.19366,0.19592,0.19809,0.20025,0.20272,0.20553,0.20831,0.21121,0.21434,0.21781,0.22154,0.22563,0.23004,0.23467,0.23939,0.24426,0.24935,0.25445,0.68809,0.75527,0.78505,0.78326,0.75571,0.7082,0.64828,0.57726,0.50562,0.44154,0.3883,0.34698,0.31723,0.29489,0.2776,0.2639,0.25316,0.24537,0.23995,0.2358,0.23216,0.22863,0.22421,0.21923,0.21406,0.20805,0.20209,0.1971,0.19253,0.1887,0.18604,0.18406,0.1825,0.18197,0.18202,0.18199,0.18235,0.18316,0.18402,0.18465,0.18528,0.18628,0.18733,0.18859,0.18992,0.19158,0.19366,0.19592,0.19809,0.20025,0.20272,0.20553,0.20831,0.21121,0.21434,0.21781,0.22154,0.22563,0.23004,0.23467,0.23939,0.24426,0.24935,0.25445,0.68809,0.75527,0.78505,0.78326,0.75571,0.7082,0.64828,0.57726,0.50562,0.44154,0.3883,0.34698,0.31723,0.29489,0.2776,0.2639,0.25316,0.24537,0.23995,0.2358,0.23216,0.22863,0.22421,0.21923,0.21406,0.20805,0.20209,0.1971,0.19253,0.1887,0.18604,0.18406,0.1825,0.18197,0.18202,0.18199,0.18235,0.18316,0.18402,0.18465,0.18528,0.18628,0.18733,0.18859,0.18992,0.19158,0.19366,0.19592,0.19809,0.20025,0.20272,0.20553,0.20831,0.21121,0.21434,0.21781,0.22154,0.22563,0.23004,0.23467,0.23939,0.24426,0.24935,0.25445,0.68809,0.75527,0.78505,0.78326,0.75571,0.7082,0.64828,0.57726,0.50562,0.44154,0.3883,0.34698,0.31723,0.29489,0.2776,0.2639,0.25316,0.24537,0.23995,0.2358,0.23216,0.22863,0.22421,0.21923,0.21406,0.20805,0.20209,0.1971,0.19253,0.1887,0.18604,0.18406,9
0.64525,0.69856,0.7191,0.71197,0.68228,0.63513,0.57703,0.50935,0.44105,0.37946,0.32837,0.2886,0.2593,0.23761,0.2208,0.20741,0.19707,0.18941,0.1839,0.17962,0.17609,0.1726,0.16829,0.16361,0.15875,0.15293,0.14733,0.14264,0.13824,0.13464,0.13236,0.13046,0.12902,0.12866,0.1289,0.12895,0.12951,0.13066,0.13173,0.13255,0.13348,0.1346,0.13591,0.1373,0.13876,0.14041,0.14249,0.14474,0.14676,0.14873,0.15113,0.15388,0.15668,0.15951,0.16266,0.16609,0.16976,0.17373,0.17804,0.18253,0.18706,0.19173,0.19669,0.20172,0.2064,0.21066,0.21492,0.21918,0.22301,0.22608,0.22842,0.23038,0.2322,0.23363,0.23433,0.23434,0.234,0.23332,0.23204,0.23004,0.22739,0.22449,0.22171,0.21895,0.21606,0.21304,0.21014,0.20759,0.20535,0.2033,0.20132,0.19952,0.19797,0.19673,0.19585,0.19529,0.19496,0.19471,0.19439,0.19411,0.19415,0.19486,0.1963,0.19846,0.20113,0.20391,0.20657,0.20901,0.2113,0.21362,0.21602,0.21838,0.22046,0.22205,0.2232,0.2241,0.22511,0.22647,0.22825,0.23032,0.2325,0.23463,0.23666,0.23852,0.24036,0.24232,0.24443,0.24681,0.2064,0.21066,0.21492,0.21918,0.22301,0.22608,0.22842,0.23038,0.2322,0.23363,0.23433,0.23434,0.234,0.23332,0.23204,0.23004,0.22739,0.22449,0.22171,0.21895,0.21606,0.21304,0.21014,0.20759,0.20535,0.2033,0.20132,0.19952,0.19797,0.19673,0.19585,0.19529,0.19496,0.19471,0.19439,0.19411,0.19415,0.19486,0.1963,0.19846,0.20113,0.20391,0.20657,0.20901,0.2113,0.21362,0.21602,0.21838,0.22046,0.22205,0.2232,0.2241,0.22511,0.22647,0.22825,0.23032,0.2325,0.23463,0.23666,0.23852,0.24036,0.24232,0.24443,0.24681,0.52344,0.5387,0.55174,0.56114,0.56545,0.56326,0.55373,0.53749,0.51652,0.49385,0.47269,0.45534,0.4427,0.43439,0.42932,0.42633,0.42445,0.42326,0.42255,0.42231,0.42252,0.42312,0.42417,0.42577,0.4281,0.43121,0.435,0.43939,0.44427,0.44953,0.45511,0.4609,9
0.67169,0.73382,0.75993,0.75568,0.7267,0.67863,0.61879,0.54839,0.47788,0.41485,0.36243,0.3215,0.29185,0.27014,0.25312,0.23981,0.22928,0.22149,0.21571,0.21123,0.20753,0.2038,0.19942,0.19454,0.18951,0.18369,0.17785,0.17294,0.16831,0.1645,0.16197,0.16,0.1585,0.15797,0.15801,0.15794,0.1583,0.15921,0.1601,0.16075,0.16152,0.16258,0.16381,0.16509,0.16636,0.16785,0.1698,0.17195,0.17402,0.17608,0.17851,0.1813,0.18414,0.18699,0.1901,0.19347,0.19707,0.20098,0.20527,0.20978,0.21432,0.219,0.22397,0.22905,0.67169,0.73382,0.75993,0.75568,0.7267,0.67863,0.61879,0.54839,0.47788,0.41485,0.36243,0.3215,0.29185,0.27014,0.25312,0.23981,0.22928,0.22149,0.21571,0.21123,0.20753,0.2038,0.19942,0.19454,0.18951,0.18369,0.17785,0.17294,0.16831,0.1645,0.16197,0.16,0.1585,0.15797,0.15801,0.15794,0.1583,0.15921,0.1601,0.16075,0.16152,0.16258,0.16381,0.16509,0.16636,0.16785,0.1698,0.17195,0.17402,0.17608,0.17851,0.1813,0.18414,0.18699,0.1901,0.19347,0.19707,0.20098,0.20527,0.20978,0.21432,0.219,0.22397,0.22905,0.67169,0.73382,0.75993,0.75568,0.7267,0.67863,0.61879,0.54839,0.47788,0.41485,0.36243,0.3215,0.29185,0.27014,0.25312,0.23981,0.22928,0.22149,0.21571,0.21123,0.20753,0.2038,0.19942,0.19454,0.18951,0.18369,0.17785,0.17294,0.16831,0.1645,0.16197,0.16,0.1585,0.15797,0.15801,0.15794,0.1583,0.15921,0.1601,0.16075,0.16152,0.16258,0.16381,0.16509,0.16636,0.16785,0.1698,0.17195,0.17402,0.17608,0.17851,0.1813,0.18414,0.18699,0.1901,0.19347,0.19707,0.20098,0.20527,0.20978,0.21432,0.219,0.22397,0.22905,0.67169,0.73382,0.75993,0.75568,0.7267,0.67863,0.61879,0.54839,0.47788,0.41485,0.36243,0.3215,0.29185,0.27014,0.25312,0.23981,0.22928,0.22149,0.21571,0.21123,0.20753,0.2038,0.19942,0.19454,0.18951,0.18369,0.17785,0.17294,0.16831,0.1645,0.16197,0.16,9
0.69361,0.75985,0.78815,0.78459,0.75519,0.70601,0.64501,0.57374,0.50264,0.4392,0.38647,0.34545,0.31499,0.2927,0.27553,0.26231,0.25197,0.24429,0.23883,0.23437,0.2306,0.2267,0.2218,0.21642,0.2108,0.20448,0.19833,0.19319,0.18856,0.18466,0.18197,0.17986,0.17817,0.17736,0.17712,0.17687,0.17689,0.17755,0.17822,0.17873,0.17933,0.18013,0.18117,0.18232,0.18355,0.18495,0.18673,0.18889,0.19092,0.19294,0.1953,0.19798,0.20069,0.20348,0.20655,0.2099,0.21355,0.21749,0.22178,0.2263,0.23087,0.23546,0.24035,0.24541,0.69361,0.75985,0.78815,0.78459,0.75519,0.70601,0.64501,0.57374,0.50264,0.4392,0.38647,0.34545,0.31499,0.2927,0.27553,0.26231,0.25197,0.24429,0.23883,0.23437,0.2306,0.2267,0.2218,0.21642,0.2108,0.20448,0.19833,0.19319,0.18856,0.18466,0.18197,0.17986,0.17817,0.17736,0.17712,0.17687,0.17689,0.17755,0.17822,0.17873,0.17933,0.18013,0.18117,0.18232,0.18355,0.18495,0.18673,0.18889,0.19092,0.19294,0.1953,0.19798,0.20069,0.20348,0.20655,0.2099,0.21355,0.21749,0.22178,0.2263,0.23087,0.23546,0.24035,0.24541,0.69361,0.75985,0.78815,0.78459,0.75519,0.70601,0.64501,0.57374,0.50264,0.4392,0.38647,0.34545,0.31499,0.2927,0.27553,0.26231,0.25197,0.24429,0.23883,0.23437,0.2306,0.2267,0.2218,0.21642,0.2108,0.20448,0.19833,0.19319,0.18856,0.18466,0.18197,0.17986,0.17817,0.17736,0.17712,0.17687,0.17689,0.17755,0.17822,0.17873,0.17933,0.18013,0.18117,0.18232,0.18355,0.18495,0.18673,0.18889,0.19092,0.19294,0.1953,0.19798,0.20069,0.20348,0.20655,0.2099,0.21355,0.21749,0.22178,0.2263,0.23087,0.23546,0.24035,0.24541,0.69361,0.75985,0.78815,0.78459,0.75519,0.70601,0.64501,0.57374,0.50264,0.4392,0.38647,0.34545,0.31499,0.2927,0.27553,0.26231,0.25197,0.24429,0.23883,0.23437,0.2306,0.2267,0.2218,0.21642,0.2108,0.20448,0.19833,0.19319,0.18856,0.18466,0.18197,0.17986,9
0.74692,0.79737,0.81291,0.7993,0.76229,0.70765,0.64291,0.57025,0.49824,0.43366,0.38042,0.33827,0.30663,0.28293,0.26504,0.25085,0.23974,0.23109,0.22434,0.21857,0.2132,0.20777,0.20134,0.19406,0.18697,0.17915,0.17133,0.1649,0.15927,0.15432,0.15103,0.14867,0.14656,0.14556,0.1456,0.14547,0.1456,0.14661,0.14786,0.14881,0.14957,0.15033,0.15122,0.15233,0.15341,0.15451,0.15612,0.15829,0.16044,0.16242,0.1646,0.16731,0.17028,0.17327,0.17651,0.18015,0.18397,0.18802,0.19252,0.19743,0.20238,0.20738,0.2126,0.21798,0.74692,0.79737,0.81291,0.7993,0.76229,0.70765,0.64291,0.57025,0.49824,0.43366,0.38042,0.33827,0.30663,0.28293,0.26504,0.25085,0.23974,0.23109,0.22434,0.21857,0.2132,0.20777,0.20134,0.19406,0.18697,0.17915,0.17133,0.1649,0.15927,0.15432,0.15103,0.14867,0.14656,0.14556,0.1456,0.14547,0.1456,0.14661,0.14786,0.14881,0.14957,0.15033,0.15122,0.15233,0.15341,0.15451,0.15612,0.15829,0.16044,0.16242,0.1646,0.16731,0.17028,0.17327,0.17651,0.18015,0.18397,0.18802,0.19252,0.19743,0.20238,0.20738,0.2126,0.21798,0.74692,0.79737,0.81291,0.7993,0.76229,0.70765,0.64291,0.57025,0.49824,0.43366,0.38042,0.33827,0.30663,0.28293,0.26504,0.25085,0.23974,0.23109,0.22434,0.21857,0.2132,0.20777,0.20134,0.19406,0.18697,0.17915,0.17133,0.1649,0.15927,0.15432,0.15103,0.14867,0.14656,0.14556,0.1456,0.14547,0.1456,0.14661,0.14786,0.14881,0.14957,0.15033,0.15122,0.15233,0.15341,0.15451,0.15612,0.15829,0.16044,0.16242,0.1646,0.16731,0.17028,0.17327,0.17651,0.18015,0.18397,0.18802,0.19252,0.19743,0.20238,0.20738,0.2126,0.21798,0.74692,0.79737,0.81291,0.7993,0.76229,0.70765,0.64291,0.57025,0.49824,0.43366,0.38042,0.33827,0.30663,0.28293,0.26504,0.25085,0.23974,0.23109,0.22434,0.21857,0.2132,0.20777,0.20134,0.19406,0.18697,0.17915,0.17133,0.1649,0.15927,0.15432,0.15103,0.14867,9
